id_unico;signo;grau;texto_simbolo;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_26;Aquário;26;Um mecânico testando uma bateria com um hidrômetro. A avaliação da energia vital e do potencial interior. Este grau fala do autoconhecimento, do discernimento e da necessidade de verificar a própria força e capacidade antes de iniciar uma nova tarefa.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_27;Aquário;27;Uma antiga cerâmica com um perfume de violetas frescas. A beleza e a fragrância da sabedoria ancestral que permanecem vivas no presente. É o símbolo da tradição, da herança espiritual e da capacidade de extrair inspiração das relíquias do passado.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_28;Aquário;28;Uma árvore derrubada e serrada para o inverno. O sacrifício do potencial de crescimento para atender a uma necessidade imediata. Este grau fala da previsão, da gestão de recursos e da importância de tomar decisões práticas para garantir a sobrevivência.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_29;Aquário;29;Uma borboleta emergindo de uma crisálida. O momento mágico da metamorfose espiritual, quando a alma se liberta de suas limitações passadas. É o símbolo do renascimento, da emergência para um novo nível de consciência e da liberdade que vem ao se manifestar de uma forma mais bela e evoluída.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_30;Aquário;30;Campos iluminados pela lua, que já foram Babilônia, estão florescendo em branco. A poesia e a beleza que florescem sobre as ruínas de uma antiga civilização. É o símbolo da herança do passado e da capacidade de extrair inspiração e uma nova forma de consciência das experiências de eras passadas.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_1;Peixes;1;A imersão total no fluxo da experiência humana. É o símbolo da troca, da comunicação e da participação na vida coletiva, onde todas as facetas da sociedade se encontram, se misturam e se influenciam mutuamente.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_2;Peixes;2;O instinto de autoproteção diante de forças agressivas ou destrutivas. É o símbolo da cautela, da previsão e da necessidade de criar um refúgio seguro para se proteger das ameaças do mundo exterior e preservar a própria energia vital.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_3;Peixes;3;A sobrevivência de formas antigas que resistiram ao teste do tempo. É o símbolo dos arquétipos, da sabedoria ancestral e da capacidade de extrair conhecimento das estruturas eternas da consciência que permanecem após a passagem da vida efêmera.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_4;Peixes;4;Uma forte corrente de tráfego em uma passagem estreita entre dois mares. A canalização de um grande fluxo de energia e de oportunidades. Este grau fala da importância de estar no lugar certo, na hora certa, para aproveitar as correntes do destino.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_5;Peixes;5;Uma feira da igreja, um evento de caridade e comunhão. A união de uma comunidade em torno de um ideal espiritual compartilhado. É o símbolo da generosidade, da fé e da importância de contribuir para o bem-estar do grupo.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_6;Peixes;6;Um desfile de oficiais do exército em trajes de gala. A dedicação e o sacrifício em nome de um ideal coletivo. Este grau fala da honra, da responsabilidade e do poder que vem de se alinhar com uma tradição e de servir a um propósito maior.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_7;Peixes;7;Iluminada por uma cruz, uma rocha que está deitada sobre o caminho. A presença de uma fé que pode superar qualquer obstáculo. É o símbolo da salvação, da redenção e da certeza de que uma força espiritual maior oferece segurança e direção na jornada.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_8;Peixes;8;Uma trombeta soando em um acampamento antes do amanhecer. O chamado para o despertar e para a mobilização das energias para um novo ciclo de atividade. É o símbolo da revelação, da prontidão e do anúncio de uma nova verdade.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_9;Peixes;9;Um jóquei se preparando para uma corrida. A preparação e a concentração de energia para um grande teste de habilidade. Este grau fala da disciplina, do foco e da parceria entre o instinto (cavalo) e a mente (jóquei) para alcançar a vitória.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_10;Peixes;10;Um aviador voando através das nuvens. A capacidade de navegar pelos reinos da mente e do espírito com maestria e visão. É o símbolo da transcendência, da perícia e da coragem de explorar as dimensões mais elevadas da consciência.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_11;Peixes;11;Homens em busca de iluminação, a caminho de um santuário. A jornada da alma em busca da verdade e da conexão com o divino. É o símbolo da devoção, da peregrinação e da união de indivíduos em torno de um mesmo propósito espiritual.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_12;Peixes;12;Um exame de iniciação em uma fraternidade esotérica. O teste da alma para provar seu valor e sua dedicação a um caminho de sabedoria. Este grau fala da provação, da qualificação e da entrada em um novo nível de conhecimento e de comunidade.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_13;Peixes;13;Uma espada antiga em um museu. A força e o poder de uma vontade que agora repousa como um artefato de sabedoria. É o símbolo de uma tradição de coragem e de uma herança de poder que pode ser admirada e invocada.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_14;Peixes;14;Uma senhora envolta em uma grande raposa de pele. A astúcia, a elegância e a inteligência instintiva usadas para navegar no mundo social. É o símbolo da sofisticação, da autoproteção e da habilidade de usar os próprios atributos com maestria.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_15;Peixes;15;Um oficial se preparando para treinar seus homens. A necessidade de disciplina e de ordem para que um ideal possa se manifestar de forma eficaz. Este grau fala da preparação, do treinamento e da capacidade de organizar as energias para a realização de um grande objetivo.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_16;Peixes;16;O fluxo de inspiração. A mente como um canal para uma corrente de criatividade e de insight que vem de uma fonte superior. É o símbolo da intuição, da receptividade e da capacidade de se deixar levar por um fluxo de sabedoria.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_17;Peixes;17;Uma celebração pascal. O renascimento da fé e a promessa de uma nova vida que emerge da crise. É o símbolo da ressurreição, da renovação espiritual e da celebração da vitória do espírito sobre a matéria.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_18;Peixes;18;Em um enorme e lotado bazar, um mestre e seu discípulo. A transmissão da sabedoria em meio ao caos da vida cotidiana. Este grau fala da importância de encontrar um foco e de seguir um guia espiritual para navegar a confusão do mundo.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_19;Peixes;19;Um mestre instruindo seu discípulo. A transferência direta de conhecimento e de poder. É o símbolo da linhagem espiritual, do aprendizado e da responsabilidade de carregar e de continuar uma tradição de sabedoria.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_20;Peixes;20;Uma mesa posta para uma ceia noturna. A promessa de nutrição e de comunhão que aguarda no final do dia. É o símbolo da fé, da providência e da certeza de que as necessidades da alma serão atendidas.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_21;Peixes;21;Um cordeiro branco, uma criança e um servo chinês. A união de diferentes facetas da psique em uma harmonia inocente. É o símbolo da pureza, da simplicidade e da cooperação entre os diferentes níveis da consciência.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_22;Peixes;22;Um profeta descendo de uma montanha, trazendo as novas leis. A revelação de uma nova ordem e de uma nova aliança com o divino. Este grau fala da inspiração, da autoridade espiritual e da responsabilidade de transmitir uma nova visão para a comunidade.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_23;Peixes;23;Uma médium materializando formas etéreas. A capacidade de dar substância ao invisível. É o símbolo da sensibilidade psíquica, da criatividade e do poder de manifestar as energias do inconsciente ou do mundo espiritual.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_24;Peixes;24;Uma pequena ilha habitada, cercada pelo vasto oceano. A criação de um mundo próprio e de uma consciência individualizada em meio ao inconsciente coletivo. É o símbolo do foco, da autossuficiência e da capacidade de manter a integridade em um ambiente avassalador.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_25;Peixes;25;A purificação do sacerdócio. A necessidade de purificar os canais para que a espiritualidade possa fluir de forma autêntica. Este grau fala da redenção, da reforma e do compromisso de servir a um ideal com integridade e pureza de coração.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_26;Peixes;26;Uma nova lua que divide suas influências. O momento de escolha e de separação de caminhos no início de um novo ciclo. É o símbolo do discernimento, da crise e da necessidade de decidir qual futuro se deseja manifestar.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_27;Peixes;27;A lua cheia da colheita. A culminação de um ciclo e a plena manifestação de um potencial. É o símbolo da realização, da abundância e do momento em que a semente plantada revela todos os seus frutos.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_28;Peixes;28;Uma terra fértil sob uma lua cheia. A plenitude da natureza pronta para a manifestação. É o símbolo da receptividade, da fertilidade e do momento em que a alma está pronta para receber a semente de uma nova inspiração.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_29;Peixes;29;A luz se dividindo em muitas cores ao passar por um prisma. A diferenciação da unidade em uma multiplicidade de formas. É o símbolo da análise, da capacidade de perceber as diferentes facetas da verdade e de apreciar a riqueza do espectro da experiência humana.;;;;;;;;;;;;;;;;;;;;;;
PEIXES_30;Peixes;30;Uma majestosa formação rochosa que se assemelha a um rosto. O poder de um grande ideal para moldar o caráter e o destino. É o símbolo da projeção de um arquétipo e da capacidade de se transformar através da dedicação a uma imagem de grandeza.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
